,Id,Tag,hash_key
851,1637,badge,16050881151619231345
852,1637,reputation,16620502710862065531
853,1644,podcast,18245325623996727300
854,1668,removed,15546102300614404928
855,1669,compiler-construction,1650929469795582191
856,1669,language-agnostic,4871052692013810206
857,1679,statistics,4556412712249045694
858,1679,spss,2674212158672888214
859,1680,duplicate,7367827305956735305
860,1683,asp.net,15473251322146869437
861,1683,profile,8928394604855841874
862,1685,stackoverflow,2954548243544063789
863,1705,security,14581315375770341013
864,1705,xss,6944366090237310366
865,1708,shockwave,3032550986535083403
866,1708,lingo,3001375709221038281
867,1709,web-services,1195491648394542208
868,1709,application-integration,17580194762818803403
869,1711,resources,4529331136959895300
870,1714,stackoverflow,243124485369875839
871,1714,security,464539687371533447
872,1714,passwords,624868031468310171
873,1734,python,7497733575965817486
874,1734,xml,10510758848609640240
875,1734,database,1377114465991122269
876,1734,protocol-buffers,492220554172436359
877,1740,arrays,7052485557846277111
878,1744,.net,3067579119923287756
879,1744,alt.net,2384011496069804860
880,1746,php,8816091763391766199
881,1746,regex,18055412956143125435
882,1746,html-parsing,726336616629838533
883,1746,preg-replace,724349746796973907
884,1757,outsourcing,15566255481448164519
885,1760,c#,16276609810745690935
886,1760,.net,3457802055246245928
887,1760,unit-testing,18435965108643667929
888,1760,testing,17166397712485203775
889,1762,php,10337780961524708176
890,1762,ternary-operator,18279403538519564156
891,1763,stackoverflow,16791558592979996940
892,1763,reputation,8458365126787394798
893,1763,community,4447925201901764157
894,1766,html,7593976622931620434
895,1766,css,11595395742198408458
896,1766,editor,11688516176549077332
897,1790,svn,13025305087922884170
898,1790,version-control,2018411167499633717
899,1791,stackoverflow,6100861542474647015
900,1800,free,10206153485038240300
901,1802,stackoverflow,8008924867243567196
902,1802,meta,13228798695863311562
903,1823,gui,12653843015039106744
904,1823,language-agnostic,8748398026536888472
905,1823,simulation,13998324080605003050
906,1823,conways-game-of-life,11109996270573897689
907,1829,python,7294026479113904662
908,1831,development-environment,17486852503085347601
909,1831,scheduling,6734381657884929194
910,1831,organizing,9322220126734913179
911,1836,c#,16425078063999207382
912,1836,winapi,1524457456750457752
913,1836,mouse,17562092240920138400
914,1839,search,4907262976796445085
915,1848,c#,9668361590064289347
916,1848,image,4386694503594058162
917,1848,image-processing,1887474370480933393
918,1848,artificial-intelligence,6579716373843553585
919,1854,python,17409956895280341809
920,1855,stackoverflow,13044562840078573524
921,1855,meta,120981286422191608
922,1869,sql-server,517355126458121226
923,1869,database,7306922361944572125
924,1869,documentation,17099336273198800334
925,1869,data-dictionary,14061136802860168689
926,1873,asp.net,12071003868234578326
927,1873,javascript,1746597922173195829
928,1873,anchor,13042356838962107347
929,1873,quotes,12775899579257487245
930,1882,music,17939377331433082714
931,1882,trolling,14608178405843682948
932,1882,random,5813594907881031325
933,1898,c#,3485854336476690944
934,1898,vb.net,17176904338162187415
935,1898,file,4241622081403838228
936,1898,csv,3507777573344528436
937,1898,import,13443994329829660620
938,1908,math,12377096960888678190
939,1908,maps,8770472995044928444
940,1908,mapping,14673849657016342231
941,1908,latitude-longitude,240703956197755763
942,1915,ergonomics,7313933122734723769
943,1915,health,12304551216797897847
944,1915,rsi,17352920285012769791
945,1915,carpal-tunnel,2720623508294593471
946,1916,stackoverflow,17843698729706757798
947,1929,keyboard,4008493005124565974
948,1929,ergonomics,18161335555851162021
949,1933,productivity,17675515371442279599
950,1933,self-improvement,17608393469337581420
951,1935,flex,10635052992708164941
952,1935,flash,811624270069282900
953,1936,c#,15493158250155136832
954,1936,asp.net-mvc,12523506761811541935
955,1939,iphone,16596904451323812413
956,1939,objective-c,1106508796479113572
957,1939,ios,3027886199501974681
958,1939,osx,9156546817349044545
959,1946,stackoverflow,3914375451424186680
960,1949,asp.net,4976729642958532991
961,1949,.net,2607881475418977611
962,1949,linq-to-sql,9745156504740363364
963,1949,datacontext,4065836351941991994
964,1965,stackoverflow,15876116791105536563
965,1965,reputation,14176251189294121576
966,1970,sql,8988128942284334527
967,1970,database,11597382504486648594
968,1970,postgresql,1556637655351065531
969,1970,stored-procedures,10529826078385078990
970,1970,triggers,15378332918618669213
971,1973,python,473643656730499578
972,1973,sql,35833553763513735
973,1973,database,8922559882503997744
974,1973,security,10216362314162220235
975,1973,sql-injection,13706574443417061196
976,1982,c++,9549462948060188184
977,1982,performance,376305934471292881
978,1982,cpu,13352717176559953601
979,1982,throttle,18378783036136979955
980,1983,python,5881211535206875493
981,1983,list,17244228047886435530
982,1983,tuples,9536149353503896435
983,1988,macros,2298376297963747135
984,1988,lisp,3143731599844340150
985,1994,c#,16589220171915960617
986,1994,data-binding,14682807445669926712
987,1995,c#,7743160541107499910
988,1995,.net,11569887281396035920
989,1995,double,4333287139566122752
990,1995,int,16763972165930919674
991,1999,svn,15211168572203846464
992,1999,language-agnostic,11335897001615883249
993,1999,cvs,10755721092784615252
994,1999,project-hosting,12610558052624434707
995,2018,sql,13729141518140101408
996,2018,sql-server,3719085884131189867
997,2018,training,18316756407333684320
998,2027,language-agnostic,7376435384292172947
999,2027,oop,8141554108527663293
1000,2027,parameters,7047345747681588666
1001,2027,pass-by-reference,7552095050917418734
1002,2027,pass-by-value,109100634628018826
1003,2034,svn,204536460109467365
1004,2041,svn,5869830359436945346
1005,2041,version-control,931536031445958953
1006,2041,branch,4510801203695194134
1007,2041,branching-and-merging,13723471176076110631
1008,2043,windows,15899023201254533611
1009,2043,delphi,12866640721797129990
1010,2043,winapi,2463873459806715680
1011,2043,dll,11448152271687323503
1012,2046,sql-server,9575159154261983024
1013,2046,unit-testing,2321014635257569088
1014,2046,tdd,2984580491172220078
1015,2048,rss,511704190964156994
1016,2056,design-patterns,16712554449160650119
1017,2056,model-view-controller,14291438099575221602
1018,2056,user-interface,11310878559808000980
1019,2056,mvp,1214982116549738177
1020,2056,glossary,6987919587149043670
1021,2084,css,3994206731873019966
1022,2092,java,15087062517686519909
1023,2092,testing,10805654947193107357
1024,2092,coldfusion,758507466751632300
1025,2092,code-coverage,14422967640911010752
1026,2097,.net,7460834759643870246
1027,2097,unit-testing,16858548938680496995
1028,2101,c#,16713849332561855111
1029,2101,unit-testing,10022043210432129274
1030,2106,c#,12639680714919035306
1031,2106,for-loop,11817069565079414444
1032,2120,sql,7987325367563384921
1033,2120,sql-server,11008046042059754556
1034,2121,stackoverflow,1414815820097320353
1035,2121,beta,4431376760254207357
1036,2123,html,18208558947127987523
1037,2123,checkbox,6940068833995902326
1038,2125,asp.net,4012358777524725821
1039,2125,sql,14867357287530456518
1040,2125,sql-server,7360731420179988734
1041,2125,asp.net-mvc,43079699464558386
1042,2131,icons,17832733990872690964
1043,2131,freeware,10688589311359862341
1044,2134,.net,2597811418610443500
1045,2134,optimization,17251805542566131921
1046,2134,frameworks,8708008739850070568
1047,2134,performance,4647708314503306349
1048,2138,.net,4340903885200614390
1049,2138,linq,698792560951945025
1050,2138,.net-3.5,12398164671665965609
1051,2138,.net-2.0,15769344496495346284
1052,2138,clr,7694146936258871548
1053,2154,c#,15136473759606280324
1054,2154,asp.net-mvc,15946007118539782808
1055,2154,visual-studio,11833656689073537141
1056,2155,asp.net,12481309495259714514
1057,2158,java,15863563977890144586
1058,2158,swing,2441900976656445397
1059,2158,jbutton,10849246648410584237
1060,2160,stackoverflow,9180659886859541305
1061,2163,stackoverflow,2240674833932217636
1062,2169,stackoverflow,3343300273340386356
1063,2169,beta,3664625680234486712
1064,2187,tools,15195159594479466247
1065,2187,polls,10707852919112888176
1066,2196,asp.net,16619326359919298942
1067,2196,ajax,17775842596839585665
1068,2196,web-controls,8909628183935880598
1069,2198,stackoverflow,10936044217946709038
1070,2209,c#,11380608504400124329
1071,2209,asp.net,11947697512165249653
1072,2209,.net,10458632945246188369
1073,2209,master-pages,4520858178773391251
1074,2214,c#,14764261271301814054
1075,2214,.net,9537729057950696604
1076,2214,testing,9610736971521684783
1077,2214,tdd,9112672091107341103
1078,2214,bdd,13287173791014593229
1079,2217,c#,3511703901554042235
1080,2217,if-statement,10364089294666902830
1081,2222,flex,12103521660042395077
1082,2222,eclipse,3952972322717329920
1083,2222,unit-testing,17703359491559698672
1084,2222,build-automation,15695856130792739779
1085,2222,cairngorm,17257647931232750698
1086,2232,ruby,9712709709327667976
1087,2232,shell,16533374830450277413
1088,2232,interop,2783850858787538704
1089,2247,raid5,3214364319836057941
1090,2250,c#,1028863490581030882
1091,2250,dataset,2175193707720040692
1092,2250,datatable,984532230513539560
1093,2253,c#,1836564563719532172
1094,2253,resharper,10794451863255940826
1095,2256,c#,3977128023643335675
1096,2256,c++,15291374507507182618
1097,2256,data-structures,13629529387260228878
1098,2260,language-agnostic,12659533332306185232
1099,2260,tdd,4501389508970161328
1100,2260,software-engineering,231730111034741
1101,2261,stackoverflow,11486657537724497209
1102,2262,asp.net,15354833956833889400
1103,2262,url,7338452322534181019
1104,2262,url-rewriting,15148110465592477961
1105,2262,url-routing,7097561960113706439
1106,2262,rewrite,7262888914011502366
1107,2267,c#,4928856142146276915
1108,2267,.net,14864607498812200802
1109,2279,visual-studio,27592254643997250
1110,2282,backup,13115567144230215258
1111,2282,amazon,1484667035445570490
1112,2282,amazon-s3,14779529626782899725
1113,2282,mozy,4466141954021646257
1114,2282,wuala,3924789930392777911
1115,2284,language-agnostic,6255421260443240665
1116,2284,open-source,2314603264420758097
1117,2284,contribute,9717659329447196826
1118,2290,stackoverflow,4626489501120641945
1119,2290,mvc,7017088807225220467
1120,2290,url,15417244884418253490
1121,2300,asp-classic,3741377382443448427
1122,2300,vbscript,15814372865922315603
1123,2307,powerbuilder,11085638499950269879
1124,2308,asp.net,12631520129170875662
1125,2308,svn,8258825348060773972
1126,2311,php,5252415184822322106
1127,2311,python,6693858625948176932
1128,2311,ftp,17556846472279356379
1129,2311,webserver,18312448915955102765
1130,2318,stackoverflow,4648852381792488610
1131,2328,asp.net,6393381992000351220
1132,2328,ajax,9083819031282792401
1133,2328,asp.net-ajax,9632376507782490490
1134,2328,viewstate,9436624667575366272
1135,2332,osx,6702703458556873069
1136,2332,textwrangler,8126512490569122029
1137,2337,traveling-salesman,894133560570453118
1138,2337,cs101,14329201255732456482
1139,2345,language-agnostic,4844732480466626849
1140,2348,arrays,1845882734058662175
1141,2348,asp-classic,7486357908988911474
1142,2348,vbscript,2865779804803964965
1143,2349,osx,1194968366859743725
1144,2349,mouse,9639447127961415564
1145,2349,keyboard-shortcuts,7998187718972246835
1146,2364,unit-testing,7504934734692774099
1147,2364,tdd,11870658576866664453
1148,2364,software-engineering,2853057642027372008
1149,2364,sqa,15598073115121200831
1150,2366,haskell,4838429104033758832
1151,2366,functional-programming,14372212527477975667
1152,2366,monads,14068840300212509169
1153,2366,glossary,18153151339138262001
1154,2381,osx,4737328676353158672
1155,2381,controls,13518527047783810015
1156,2381,tabs,6551430694912139243
1157,2384,c#,367403935952837059
1158,2384,struct,3011762340923488680
1159,2384,io,13116334843332696307
1160,2384,binaryfiles,5390427527159887744
1161,2392,stackoverflow,11506138504383149251
1162,2399,functional-programming,1814347968417558268
1163,2402,design,10293103091753325936
1164,2402,graphics,10746303150623563942
1165,2405,language-agnostic,654811215866077811
1166,2405,data-structures,17315282352558965111
1167,2405,file,15535440829078602596
1168,2405,binary,8855855494842125903
1169,2406,winforms,895040668456472855
1170,2406,user-interface,240852374135689339
1171,2406,design-patterns,12307824958460598017
1172,2411,hardware,16741283359119914960
1173,2411,overclocking,15973114867435259375
1174,2425,stackoverflow,7819155083147732201
1175,2432,sql-server,4893068740085742271
1176,2432,database,307962804060504727
1177,2432,sql-server-2005,5856732043202118897
1178,2432,sql-server-2000,924491022680073593
1179,2447,security,8470101502282190408
1180,2447,agile,8879173035159902635
1181,2465,svn,13436186205864218279
1182,2472,browser,9572726639720005070
1183,2472,analytics,3375830810356626214
1184,2480,not-tagged,12812056318433232582
1185,2481,data-structures,11810607760428556009
1186,2481,language-agnostic,12083163275762005202
1187,2481,binary-search-tree,2317432838740806114
